sample_id,fold,split,node_id,forecast_origin,horizon,stored_target,recomputed_target,absolute_difference,target_match,history_length,history_latest_le_origin,target_observed_count_recomputed
5fa150cd8021aecbb9ce27eb,6,train,N003,2026-01-08 13:00:00,3,90.0,90.0,0.0,True,24,True,3
20425c75512ca8c58689ed90,4,train,N021,2026-01-31 22:00:00,3,100.0,100.0,0.0,True,24,True,3
fbf1a331503aad3387d8d75c,2,train,N019,2025-12-14 08:00:00,3,98.0,98.0,0.0,True,24,True,3
58fed33c39dfda2e9fb2c227,3,train,N034,2025-12-17 17:00:00,6,92.66666666666667,92.66666666666667,0.0,True,24,True,6
5303b9dfdad7b7e07c9efcf3,4,train,N013,2026-01-31 12:00:00,6,94.0,94.0,0.0,True,24,True,5
1b48e07b973f7c84b30ec7b1,5,validation,N028,2026-02-09 11:00:00,3,100.0,100.0,0.0,True,24,True,3
7780b64f38ec7791f257f8a3,6,train,N047,2026-01-05 01:00:00,1,78.0,78.0,0.0,True,24,True,1
c24937243486435d96c1b034,3,train,N041,2026-01-22 21:00:00,1,88.0,88.0,0.0,True,24,True,1
9059755921405f6524374fc2,6,validation,N032,2026-02-19 02:00:00,3,100.0,100.0,0.0,True,24,True,3
8436a4db10f2c45ba65978bb,6,train,N014,2026-01-01 07:00:00,6,94.0,94.0,0.0,True,24,True,5
ec909eeeaf8e68133d565f56,1,train,N029,2025-12-29 08:00:00,6,98.0,98.0,0.0,True,24,True,6
a1ab6f508075d2c64b44a06f,2,test,N049,2026-02-01 14:00:00,1,26.333333333333332,26.333333333333332,0.0,True,24,True,1
e8a6d2a18aa33c97b0cab9d7,3,train,N005,2026-01-12 16:00:00,1,43.0,43.0,0.0,True,24,True,1
dd1c902e4e1006eb6beac75a,1,train,N038,2025-12-27 00:00:00,1,100.0,100.0,0.0,True,24,True,1
0aa762ad917044a043161ffa,1,train,N021,2025-12-16 09:00:00,3,100.0,100.0,0.0,True,24,True,3
22ef9fdafe2769b70b96110d,2,train,N034,2025-12-31 03:00:00,3,100.0,100.0,0.0,True,24,True,3
5ea1a908870b05c1dc8e8d78,1,train,N003,2025-12-10 05:00:00,6,90.0,90.0,0.0,True,24,True,5
4957e26bd26759ce9c7a2441,5,train,N013,2025-12-17 19:00:00,6,94.0,94.0,0.0,True,24,True,6
7089749c922c321823338ba3,1,train,N023,2025-12-22 01:00:00,1,100.0,100.0,0.0,True,24,True,1
846429ef4084b4f84904f695,4,validation,N041,2026-02-03 20:00:00,3,88.0,88.0,0.0,True,24,True,3
5f4939abbf7d0878e4b9ee9b,6,train,N025,2026-02-08 00:00:00,3,98.0,98.0,0.0,True,24,True,3
727ece7bf4d8abace2f47785,5,train,N037,2025-12-31 05:00:00,1,100.0,100.0,0.0,True,24,True,1
74f485b87a914dc8bc178667,6,train,N036,2026-01-18 04:00:00,1,100.0,100.0,0.0,True,24,True,1
12bb4f2486ba04adde157665,6,train,N050,2026-01-13 03:00:00,6,35.72222222222222,35.72222222222222,0.0,True,24,True,6
b652d70b4d1fd6962134b3b7,5,train,N019,2025-12-20 17:00:00,6,98.0,98.0,0.0,True,24,True,6
07e28c041dcad04c5c946eca,5,train,N030,2026-02-07 01:00:00,3,98.0,98.0,0.0,True,24,True,3
85644c175fb73aad39e14357,4,validation,N019,2026-02-05 17:00:00,6,98.0,98.0,0.0,True,24,True,6
5393896fc9bf71a9aadb6272,6,validation,N043,2026-02-19 13:00:00,3,66.16666666666667,66.16666666666667,0.0,True,24,True,3
8a432066776c8b986ef7d209,1,train,N009,2025-12-25 15:00:00,3,90.0,90.0,0.0,True,24,True,3
3288ed356dd75e3b02b9b465,1,train,N016,2025-12-12 01:00:00,3,99.0,99.0,0.0,True,24,True,3
a6f00a6816e6704137c00723,2,train,N032,2025-12-29 22:00:00,3,100.0,100.0,0.0,True,24,True,3
b3a21dfdb44679fb1c30a71e,6,train,N048,2026-01-11 21:00:00,6,77.53333333333333,77.53333333333333,0.0,True,24,True,5
bd5a1c07d8ff15281f231605,6,train,N002,2026-01-28 17:00:00,6,94.0,94.0,0.0,True,24,True,5
fcd93d7bdb3d637ae22603d6,1,train,N040,2025-12-16 07:00:00,6,100.0,100.0,0.0,True,24,True,6
f1cef8e07d4183a9579fc439,1,train,N006,2025-12-26 05:00:00,6,90.0,90.0,0.0,True,24,True,6
f1fccc20ad0314cf8b77e8aa,4,train,N002,2025-12-20 23:00:00,1,94.0,94.0,0.0,True,24,True,1
8ae7528c9a9450d8e3ac3c69,5,train,N012,2025-12-27 07:00:00,1,94.0,94.0,0.0,True,24,True,1
bfde36c56383f323b8b2ebcd,4,train,N006,2026-01-24 11:00:00,3,90.0,90.0,0.0,True,24,True,3
f5b5fa573b5af5d26fdc6887,5,validation,N032,2026-02-14 08:00:00,1,100.0,100.0,0.0,True,24,True,1
bb0c35f0f8786bda6fbcd80a,5,validation,N003,2026-02-14 21:00:00,1,90.0,90.0,0.0,True,24,True,1
006393dfa9a9e866b585a504,5,train,N021,2025-12-21 19:00:00,6,94.77777777777779,94.77777777777779,0.0,True,24,True,6
d1a57aacbef69903fc4bb07d,3,train,N017,2025-12-10 20:00:00,3,97.5,97.5,0.0,True,24,True,3
d55392c6119a5b52b5f15b45,6,train,N035,2025-12-27 18:00:00,3,98.58333333333333,98.58333333333333,0.0,True,24,True,3
3483e878cd99100c2367ad1a,6,validation,N010,2026-02-19 19:00:00,1,94.0,94.0,0.0,True,24,True,1
3c81a38065aad062d6fa626b,5,train,N021,2026-01-06 09:00:00,6,100.0,100.0,0.0,True,24,True,6
1e7e35c1fc3c5404c76ca467,3,test,N046,2026-02-07 15:00:00,6,88.0,88.0,0.0,True,24,True,5
7c44cf62098b2ba160c7994b,1,train,N003,2026-01-11 15:00:00,6,90.0,90.0,0.0,True,24,True,5
3ce7acad2a0aaa389bc8f5f8,6,validation,N019,2026-02-16 07:00:00,3,98.0,98.0,0.0,True,24,True,3
c96a93aaeb8f42619d8d7ec4,3,train,N006,2025-12-18 13:00:00,6,90.0,90.0,0.0,True,24,True,6
3726fa21b34d3374ce4ff739,2,train,N015,2025-12-16 23:00:00,3,94.0,94.0,0.0,True,24,True,3
7ad5196f1d99ccbb96539dae,5,test,N033,2026-02-21 12:00:00,6,100.0,100.0,0.0,True,24,True,6
f20ab2251f82493bfb18d379,5,train,N038,2025-12-27 12:00:00,6,98.95833333333333,98.95833333333333,0.0,True,24,True,6
c2aee62d189493cffaf4b388,2,train,N033,2025-12-13 06:00:00,6,100.0,100.0,0.0,True,24,True,6
b82e0b22fe2632d0791c4d58,1,train,N046,2025-12-29 21:00:00,1,89.0,89.0,0.0,True,24,True,1
6ad82be9a7049c8173dea3f7,2,train,N037,2026-01-13 23:00:00,1,100.0,100.0,0.0,True,24,True,1
2267f570ebe499787d24fa9c,1,train,N029,2025-12-20 23:00:00,1,98.0,98.0,0.0,True,24,True,1
6a7143c7ac9801af2d40b35a,4,train,N032,2026-01-06 01:00:00,6,100.0,100.0,0.0,True,24,True,6
a4188c0b6346520b3b942569,3,train,N007,2025-12-26 17:00:00,1,90.0,90.0,0.0,True,24,True,1
db26b4eb9abbf9c92e4ec949,6,train,N019,2025-12-20 20:00:00,6,98.0,98.0,0.0,True,24,True,6
9e9af19bee7def4c746e292c,2,train,N008,2025-12-18 04:00:00,3,90.0,90.0,0.0,True,24,True,3
2ae5a7352bbab28c4b229668,6,test,N035,2026-02-25 21:00:00,6,99.16666666666667,99.16666666666667,0.0,True,24,True,6
aa438662f235aa4a29e12b66,5,validation,N049,2026-02-13 23:00:00,6,52.77777777777777,52.77777777777777,0.0,True,24,True,6
0a45c1f48bce5a9f32974360,3,train,N035,2025-12-10 13:00:00,3,100.0,100.0,0.0,True,24,True,3
d7ad1dea973710c4640b3bdf,5,train,N012,2026-01-28 21:00:00,1,94.0,94.0,0.0,True,24,True,1
d53d9ddd793166c4d806f5b2,3,validation,N030,2026-02-01 08:00:00,3,98.0,98.0,0.0,True,24,True,3
807041e630f4e5e8b2bc915b,6,validation,N036,2026-02-20 22:00:00,1,100.0,100.0,0.0,True,24,True,1
d3690ea58b33120456d2637c,1,train,N019,2026-01-09 07:00:00,3,98.0,98.0,0.0,True,24,True,3
faeedb47321a98a59cf37f38,3,train,N024,2025-12-18 17:00:00,1,100.0,100.0,0.0,True,24,True,1
d22cf266c26b8b19a78d0e29,3,test,N032,2026-02-06 08:00:00,3,100.0,100.0,0.0,True,24,True,3
7a5167cfd3a1c1355c64635f,1,train,N025,2025-12-15 21:00:00,1,98.0,98.0,0.0,True,24,True,1
5c966976f18b1a12d995f64c,4,train,N008,2026-01-30 07:00:00,6,90.0,90.0,0.0,True,24,True,6
d55d0681b5567177c715eb7a,5,validation,N016,2026-02-14 08:00:00,1,99.0,99.0,0.0,True,24,True,1
35e84cd7a7049a92c9135cdd,5,train,N027,2026-02-05 22:00:00,6,100.0,100.0,0.0,True,24,True,5
d13bac87f33536f691031d96,1,train,N011,2025-12-13 16:00:00,3,93.83333333333333,93.83333333333333,0.0,True,24,True,3
c7f57e0599019841fd692340,4,train,N030,2026-01-23 23:00:00,6,98.0,98.0,0.0,True,24,True,5
df3c7d80dcd2675df2465dbc,3,train,N018,2025-12-24 10:00:00,1,98.0,98.0,0.0,True,24,True,1
e4ee527abbc70c3f19be92e4,6,train,N044,2026-02-03 23:00:00,1,78.0,78.0,0.0,True,24,True,1
551b558e371d9c05af7d6e4e,3,train,N040,2026-01-02 15:00:00,6,100.0,100.0,0.0,True,24,True,6
a8fce5833abaae1da51bb388,4,train,N014,2025-12-10 23:00:00,6,92.77777777777779,92.77777777777779,0.0,True,24,True,6
32298dd4b5f0c97dc4852cfe,4,test,N002,2026-02-13 07:00:00,6,94.0,94.0,0.0,True,24,True,5
439df10f086cdbb180ef385f,6,train,N040,2025-12-15 06:00:00,6,100.0,100.0,0.0,True,24,True,6
2b501aadc57261cfc9234f60,4,train,N036,2026-01-07 22:00:00,1,100.0,100.0,0.0,True,24,True,1
1c89a09f97e0eddb0cdd4479,3,train,N035,2026-01-04 13:00:00,3,98.33333333333333,98.33333333333333,0.0,True,24,True,3
4b98d02715f9ee975ecee987,3,train,N001,2025-12-18 19:00:00,3,90.0,90.0,0.0,True,24,True,3
074e010c3e5bf1e66f85ef71,5,train,N022,2025-12-31 10:00:00,6,98.0,98.0,0.0,True,24,True,6
6db7aee3998f141c978bbbd9,6,train,N037,2025-12-26 07:00:00,1,100.0,100.0,0.0,True,24,True,1
96351afda13179d7b109d4dd,1,test,N038,2026-01-19 23:00:00,6,100.0,100.0,0.0,True,24,True,5
82570590ae3dcf5e959ea9cb,1,train,N003,2025-12-10 10:00:00,1,90.0,90.0,0.0,True,24,True,1
895f969685a6853cbe9e0370,3,train,N034,2026-01-11 04:00:00,3,100.0,100.0,0.0,True,24,True,3
d86dc3646ab45315a56b1c22,6,train,N048,2026-01-27 19:00:00,1,68.0,68.0,0.0,True,24,True,1
2d7b440f5d8a9a581563ec72,1,train,N011,2026-01-10 09:00:00,1,94.0,94.0,0.0,True,24,True,1
6ff2848e7d920a1d9564732f,3,train,N012,2026-01-09 04:00:00,6,94.0,94.0,0.0,True,24,True,6
78b6e53701b7baa21b3778cf,5,train,N046,2026-01-17 06:00:00,1,85.0,85.0,0.0,True,24,True,1
d0ae8d3e46e6d87b006edff3,3,train,N032,2026-01-06 12:00:00,1,100.0,100.0,0.0,True,24,True,1
4f26ebfe34d8134a50d73664,4,train,N047,2026-01-19 13:00:00,1,67.0,67.0,0.0,True,24,True,1
79b79c99a4cf776e51081597,1,test,N049,2026-01-20 11:00:00,6,32.0,32.0,0.0,True,24,True,5
adadca18b43662f0abe9b801,3,train,N040,2025-12-10 20:00:00,1,100.0,100.0,0.0,True,24,True,1
26ad6d2bafab61b2c0fc0ef4,5,train,N038,2026-01-11 03:00:00,3,100.0,100.0,0.0,True,24,True,3
a8e39c6ae382576027f2e94e,5,test,N041,2026-02-21 10:00:00,1,88.0,88.0,0.0,True,24,True,1
319ba7a8aa906cbd3f5c6f17,6,test,N032,2026-02-24 16:00:00,1,100.0,100.0,0.0,True,24,True,1
e25bec10cf2d2d5ab6bb7b28,2,train,N031,2025-12-26 00:00:00,3,100.0,100.0,0.0,True,24,True,3
7b3dbac323857cdaedfa5643,2,train,N031,2025-12-12 00:00:00,1,100.0,100.0,0.0,True,24,True,1
891a594a22da78a0cf5a0cec,4,train,N036,2025-12-13 19:00:00,1,100.0,100.0,0.0,True,24,True,1
97b169aa2d89f80b5d6688d8,5,train,N035,2025-12-25 20:00:00,3,98.41666666666667,98.41666666666667,0.0,True,24,True,3
88f54f5acd322e3c8bd4c491,1,train,N028,2025-12-11 16:00:00,1,100.0,100.0,0.0,True,24,True,1
bf0da482149122e03c7f291f,3,train,N028,2026-01-04 01:00:00,1,100.0,100.0,0.0,True,24,True,1
8a379be37e7966b38549d376,1,train,N017,2026-01-07 05:00:00,1,99.0,99.0,0.0,True,24,True,1
d554b1ef35729a09418aa3d0,2,train,N015,2025-12-31 06:00:00,6,94.0,94.0,0.0,True,24,True,6
b6e4bdad5b6c450130d306a0,5,validation,N011,2026-02-15 01:00:00,6,94.0,94.0,0.0,True,24,True,6
536ef0a3b348dceac34aaef0,6,train,N008,2026-01-09 06:00:00,6,90.0,90.0,0.0,True,24,True,6
a81ad2272061b3cc36d3f98c,5,train,N051,2026-01-06 20:00:00,1,72.0,72.0,0.0,True,24,True,1
06edf750dcb6b6bc16eea64f,3,test,N050,2026-02-06 15:00:00,3,28.333333333333332,28.333333333333332,0.0,True,24,True,3
c8752c7dd8624b5335c515bd,6,train,N004,2026-02-10 10:00:00,6,90.0,90.0,0.0,True,24,True,5
f825d4ec37f01b7ac63c8f0f,5,train,N045,2026-01-06 09:00:00,6,65.30555555555556,65.30555555555556,0.0,True,24,True,6
f440f00a656806c4520f2792,3,train,N016,2025-12-14 07:00:00,3,99.0,99.0,0.0,True,24,True,3
226995d4393855863a7431a1,2,train,N013,2026-01-04 20:00:00,6,94.0,94.0,0.0,True,24,True,6
f0f1f728bef87fb821cafffc,3,train,N017,2025-12-13 03:00:00,6,97.3888888888889,97.3888888888889,0.0,True,24,True,6
d7ef94b50912c18c08ceaf28,4,train,N050,2025-12-15 20:00:00,6,47.72222222222223,47.72222222222223,0.0,True,24,True,6
d3bef607e7b2713b3282b107,1,train,N018,2026-01-06 19:00:00,6,98.0,98.0,0.0,True,24,True,6
83453f34e74ab4fd9839ef22,2,train,N035,2025-12-13 14:00:00,6,100.0,100.0,0.0,True,24,True,6
13f4f724531748f07ccb492c,4,test,N045,2026-02-15 15:00:00,1,65.0,65.0,0.0,True,24,True,1
af92c03addee0fcf3e8a62c0,5,train,N051,2026-02-07 08:00:00,1,63.666666666666664,63.666666666666664,0.0,True,24,True,1
3204373c51a92cc0caa42d6d,6,train,N027,2026-01-14 22:00:00,1,100.0,100.0,0.0,True,24,True,1
ccd1737043c0f9a5535ffd84,2,train,N019,2025-12-30 06:00:00,6,98.0,98.0,0.0,True,24,True,6
a446dac875d00aa2fce70d53,6,train,N008,2026-01-09 20:00:00,3,90.0,90.0,0.0,True,24,True,3
91fcf2abd3291534c64c2c83,6,train,N014,2025-12-12 04:00:00,1,94.0,94.0,0.0,True,24,True,1
03bebe77509133bcb1c2bb2b,1,train,N014,2025-12-28 13:00:00,6,94.0,94.0,0.0,True,24,True,6
a306ecade57d96afafed4bdb,1,train,N022,2025-12-19 10:00:00,6,98.0,98.0,0.0,True,24,True,6
6ea3df71d43e845da1ae8d93,6,train,N025,2025-12-15 22:00:00,1,98.0,98.0,0.0,True,24,True,1
7e3e812d3b9a4bfdc645ecf6,6,train,N031,2025-12-13 17:00:00,6,100.0,100.0,0.0,True,24,True,5
a768b8a62e97abea0eaa698b,6,train,N012,2026-02-03 23:00:00,3,94.0,94.0,0.0,True,24,True,3
f599e2584f8b2ec01b986bbe,3,train,N025,2026-01-24 22:00:00,3,98.0,98.0,0.0,True,24,True,3
beafac0ac7ddd5f8f973115f,4,train,N011,2026-01-22 22:00:00,1,94.0,94.0,0.0,True,24,True,1
c5cb8276f00d7cc0a12d7358,6,train,N022,2026-01-13 01:00:00,6,98.0,98.0,0.0,True,24,True,6
1e3f985cc3473011674f3c55,4,train,N046,2026-01-01 18:00:00,6,89.0,89.0,0.0,True,24,True,5
77c762256139f00fc08fc62a,2,train,N019,2025-12-18 13:00:00,1,98.0,98.0,0.0,True,24,True,1
d2de0efac6161316dcefa9b8,6,test,N044,2026-02-23 00:00:00,6,75.46666666666667,75.46666666666667,0.0,True,24,True,5
3bf61a15a0f396d081ed4e52,3,validation,N006,2026-01-31 01:00:00,3,90.0,90.0,0.0,True,24,True,3
c7e53198c86f27e6369bdb21,4,train,N042,2025-12-27 04:00:00,3,77.0,77.0,0.0,True,24,True,3
cb4312d3422242fd56425aee,2,train,N001,2025-12-28 18:00:00,1,90.0,90.0,0.0,True,24,True,1
f625a720ba9e615804509090,6,train,N045,2026-01-30 08:00:00,1,64.5,64.5,0.0,True,24,True,1
938df3f72f08ed328216cd70,2,train,N023,2025-12-12 11:00:00,1,100.0,100.0,0.0,True,24,True,1
be38b39d5fc72f74afa6f2c4,1,train,N009,2025-12-24 19:00:00,3,90.0,90.0,0.0,True,24,True,3
761268ef5efe610c08aac364,2,train,N018,2025-12-12 12:00:00,6,98.0,98.0,0.0,True,24,True,6
9eb9fa296dd45a6f81a0ced4,1,train,N051,2025-12-27 01:00:00,6,77.2,77.2,0.0,True,24,True,5
39e34792d1119ab7a759e42b,6,validation,N021,2026-02-20 11:00:00,3,100.0,100.0,0.0,True,24,True,3
6ac170e8cf7e74392e322938,2,train,N036,2026-01-05 17:00:00,1,100.0,100.0,0.0,True,24,True,1
fc88297b0855d09ef938bcb3,4,train,N051,2025-12-13 02:00:00,3,78.0,78.0,0.0,True,24,True,3
aa0a2119a5e86abc4eb3a0a4,3,train,N022,2026-01-16 16:00:00,3,98.0,98.0,0.0,True,24,True,3
c5796971c49cb0f7de2d0942,5,validation,N043,2026-02-09 06:00:00,3,64.44444444444444,64.44444444444444,0.0,True,24,True,3
dac732ae8a8a036874bef84d,5,test,N002,2026-02-21 14:00:00,1,94.0,94.0,0.0,True,24,True,1
7872670c70598f03325ae651,6,train,N027,2025-12-12 12:00:00,1,100.0,100.0,0.0,True,24,True,1
0c5c36e936aa6e5df6d1cb2e,4,train,N032,2025-12-26 00:00:00,6,100.0,100.0,0.0,True,24,True,6
b1f807559d4bdf6b0e04fee1,6,train,N026,2026-02-03 19:00:00,1,100.0,100.0,0.0,True,24,True,1
98d40f7224d60aaa8435d4bc,4,validation,N044,2026-02-07 02:00:00,1,78.0,78.0,0.0,True,24,True,1
e281476c3434eae242e1aff5,2,train,N009,2025-12-27 22:00:00,6,90.0,90.0,0.0,True,24,True,6
4f90321be05da1605c3f88f8,3,train,N014,2025-12-29 17:00:00,3,94.0,94.0,0.0,True,24,True,3
9fb950a5fe1d68b0c77e6709,3,train,N028,2025-12-21 20:00:00,3,92.55555555555556,92.55555555555556,0.0,True,24,True,3
e04ce9e5da659dc3956f298e,6,train,N035,2026-01-28 05:00:00,3,100.0,100.0,0.0,True,24,True,3
85a75e546dc1284f3fb8938f,6,train,N046,2025-12-19 21:00:00,3,89.0,89.0,0.0,True,24,True,3
e62825e127a234274db31d1a,5,train,N028,2026-01-12 21:00:00,3,100.0,100.0,0.0,True,24,True,3
59bf4f6a8842685e12bbca5e,6,train,N050,2025-12-19 21:00:00,3,44.25,44.25,0.0,True,24,True,3
9fc39ea498b42edb0f77b45a,5,train,N007,2026-02-07 22:00:00,3,90.0,90.0,0.0,True,24,True,3
a8f3f41e73170da5df27c4d9,5,train,N030,2025-12-22 06:00:00,6,98.0,98.0,0.0,True,24,True,6
2b8fcaa21c09f3b4d244d0af,2,validation,N045,2026-01-19 05:00:00,6,65.2,65.2,0.0,True,24,True,5
bf571dd801849a27aac60626,6,train,N023,2025-12-10 19:00:00,1,100.0,100.0,0.0,True,24,True,1
71426a70c9a62f1ec3620b8e,3,train,N024,2025-12-16 18:00:00,1,100.0,100.0,0.0,True,24,True,1
ac66ec2a8201b032dafbed29,3,train,N010,2026-01-16 22:00:00,1,94.0,94.0,0.0,True,24,True,1
9903d74d625ba53ec1f4348d,2,test,N005,2026-01-28 12:00:00,1,43.0,43.0,0.0,True,24,True,1
e844378412be024d6e9e24ec,3,train,N017,2025-12-21 06:00:00,6,99.0,99.0,0.0,True,24,True,5
1fef01bc0f1816f3d5071619,1,train,N017,2025-12-15 20:00:00,3,99.0,99.0,0.0,True,24,True,3
a9aed37268d9fc5904ac213c,6,train,N025,2026-01-16 04:00:00,3,98.0,98.0,0.0,True,24,True,3
209c54e30d7eb11114530336,5,train,N044,2025-12-18 11:00:00,3,65.94444444444444,65.94444444444444,0.0,True,24,True,3
e29bacee5a2cbc5d054c21d3,6,train,N021,2025-12-19 21:00:00,6,100.0,100.0,0.0,True,24,True,6
8a7e301f673142a357369f87,4,train,N008,2026-01-01 12:00:00,3,90.0,90.0,0.0,True,24,True,3
17622729f8815ac015c78f93,6,validation,N048,2026-02-16 16:00:00,1,61.333333333333336,61.333333333333336,0.0,True,24,True,1
6898569c469d417179b83c7d,3,test,N010,2026-02-05 01:00:00,3,94.0,94.0,0.0,True,24,True,3
30090c36b9dfba76d7a8b705,2,train,N012,2025-12-20 10:00:00,6,94.0,94.0,0.0,True,24,True,6
e9c3889bbc94f5dd25387499,1,train,N011,2025-12-19 21:00:00,1,94.0,94.0,0.0,True,24,True,1
2e9a6c8d7022ccdd9dcfe1d6,2,train,N001,2026-01-01 09:00:00,1,90.0,90.0,0.0,True,24,True,1
8050674554b75a682966955f,3,train,N021,2026-01-02 19:00:00,6,100.0,100.0,0.0,True,24,True,5
85b9e0a4e3a10c8d3932ab4f,6,train,N040,2026-01-03 02:00:00,6,100.0,100.0,0.0,True,24,True,5
ecea89a1972759ef6e6e9536,6,train,N045,2026-01-07 22:00:00,3,78.0,78.0,0.0,True,24,True,3
cc1fb36c92cca3ef3997d811,4,train,N042,2026-01-27 01:00:00,3,78.0,78.0,0.0,True,24,True,3
2fa325de129ad71c0aca99b6,6,train,N043,2025-12-28 07:00:00,6,69.70833333333333,69.70833333333333,0.0,True,24,True,6
704b2eae36d1a7474bba2300,4,test,N046,2026-02-14 02:00:00,1,89.0,89.0,0.0,True,24,True,1
77b4de54b273f1f48dd62d04,3,validation,N046,2026-01-26 22:00:00,1,88.0,88.0,0.0,True,24,True,1
20e9ec327cb0564cb2a4a322,6,test,N013,2026-02-23 00:00:00,3,94.0,94.0,0.0,True,24,True,3
cd4ffb0569b11753aff87bd4,5,train,N003,2025-12-24 20:00:00,1,90.0,90.0,0.0,True,24,True,1
59ab01fd484dd03aa5652291,5,train,N010,2026-02-03 19:00:00,6,94.0,94.0,0.0,True,24,True,5
606b8480bc3f4ddd7a458409,4,test,N027,2026-02-13 20:00:00,6,100.0,100.0,0.0,True,24,True,5
7924677d13b15246020e95b1,6,train,N024,2025-12-16 13:00:00,3,98.41666666666667,98.41666666666667,0.0,True,24,True,3
b459fab0a0a8278bb23e6b79,3,train,N014,2025-12-16 08:00:00,1,94.0,94.0,0.0,True,24,True,1
1147a64c1b2983ead3d9a728,2,train,N006,2025-12-12 13:00:00,6,90.0,90.0,0.0,True,24,True,6
4506a0646fa74dd0b9ff6fd0,3,train,N040,2025-12-31 03:00:00,3,100.0,100.0,0.0,True,24,True,3
7e646f071c805876376192f8,6,train,N050,2026-02-15 06:00:00,6,28.833333333333332,28.833333333333332,0.0,True,24,True,6
630897084fe6b89b1b465f10,2,train,N045,2026-01-04 16:00:00,6,69.77777777777777,69.77777777777777,0.0,True,24,True,6
ca79b528fe917caecfa1e5d7,1,validation,N004,2026-01-13 23:00:00,3,90.0,90.0,0.0,True,24,True,3
b35b0b24edc2e134a7b8622c,5,train,N021,2025-12-25 06:00:00,1,100.0,100.0,0.0,True,24,True,1
8a21f1a834cd3a9de12388d0,5,train,N047,2025-12-31 09:00:00,1,59.5,59.5,0.0,True,24,True,1
d5f8037aa44cac0546a5d69b,3,test,N030,2026-02-07 08:00:00,6,98.0,98.0,0.0,True,24,True,6
e59d43c7ef1776cc4dcde0c9,3,train,N029,2025-12-21 06:00:00,6,98.0,98.0,0.0,True,24,True,6
84433f3ffec4c97a3bd27ec7,1,train,N007,2025-12-26 05:00:00,6,90.0,90.0,0.0,True,24,True,6
6e575105ffd49fc89a040213,2,train,N044,2025-12-09 20:00:00,3,75.08333333333333,75.08333333333333,0.0,True,24,True,3
30292d40724e4d5535822f81,1,train,N008,2026-01-06 13:00:00,6,89.22222222222221,89.22222222222221,0.0,True,24,True,6
01f732f113986556fb79b198,5,train,N002,2025-12-13 14:00:00,6,93.91666666666667,93.91666666666667,0.0,True,24,True,6
fd6c35851dcc8455d3aeab4b,5,train,N035,2026-01-25 01:00:00,3,100.0,100.0,0.0,True,24,True,3
9fa6dd053adaf7dcc912caa8,6,train,N042,2025-12-30 14:00:00,6,63.430555555555564,63.430555555555564,0.0,True,24,True,6
dbd9ff0f83f1334b5328fa28,1,train,N007,2025-12-12 13:00:00,3,90.0,90.0,0.0,True,24,True,3
96b1c8c5692c4d9a1dff49a2,2,train,N017,2025-12-26 00:00:00,1,99.0,99.0,0.0,True,24,True,1
c81989cd1cbc06362af0daa0,2,train,N020,2025-12-23 15:00:00,6,100.0,100.0,0.0,True,24,True,6
4b9da3e18b82414a71b5594d,1,train,N020,2025-12-24 19:00:00,1,100.0,100.0,0.0,True,24,True,1
dab1090d337e3b72e71613d2,1,train,N036,2026-01-04 10:00:00,1,100.0,100.0,0.0,True,24,True,1
0259a310ec9504715ff40259,2,train,N025,2026-01-13 09:00:00,1,98.0,98.0,0.0,True,24,True,1
8e6ec3f95cefa22e8c65066d,6,train,N027,2025-12-11 16:00:00,3,100.0,100.0,0.0,True,24,True,3
d409421ae65d5b547beba653,5,train,N022,2026-02-07 13:00:00,6,98.0,98.0,0.0,True,24,True,6
2812cb8fca02a9200b5b429e,6,train,N026,2026-02-02 18:00:00,1,100.0,100.0,0.0,True,24,True,1
ec9bc152eef5e5c09be9e3e7,2,train,N026,2026-01-03 08:00:00,3,100.0,100.0,0.0,True,24,True,3
4c50cd3736b7d11695382cc2,3,train,N011,2025-12-22 22:00:00,1,94.0,94.0,0.0,True,24,True,1
a92791cec32681541d1bc30e,6,train,N023,2025-12-23 05:00:00,3,100.0,100.0,0.0,True,24,True,3
295afd28afa51d69c2c8ffde,5,train,N038,2026-01-26 07:00:00,3,100.0,100.0,0.0,True,24,True,3
12b66e7572c33fcacf42a277,5,train,N008,2026-01-26 18:00:00,1,90.0,90.0,0.0,True,24,True,1
2d3b165977d22a96505597ff,5,train,N028,2025-12-27 05:00:00,1,100.0,100.0,0.0,True,24,True,1
81381135beeeee73aaa0990a,4,train,N024,2026-01-06 04:00:00,1,100.0,100.0,0.0,True,24,True,1
1fd9aa567e2b8fd154840b4d,2,train,N037,2026-01-02 02:00:00,3,100.0,100.0,0.0,True,24,True,3
4d2f66b2395ec7666fdd7b24,4,validation,N046,2026-02-02 04:00:00,6,79.7,79.7,0.0,True,24,True,5
d07cffe87a0eb0e68135b5aa,3,train,N009,2025-12-19 23:00:00,6,90.0,90.0,0.0,True,24,True,6
311afec0d9c94dfe0b595ec3,4,validation,N049,2026-02-07 09:00:00,6,28.194444444444446,28.194444444444446,0.0,True,24,True,6
747e0f8a31ffa08e190f27e8,2,train,N021,2026-01-04 03:00:00,6,100.0,100.0,0.0,True,24,True,6
ddb75c801794afb4cc6134c0,6,test,N027,2026-02-26 18:00:00,3,100.0,100.0,0.0,True,24,True,3
4413e15636d494420296e6fb,5,train,N041,2026-01-17 20:00:00,6,88.0,88.0,0.0,True,24,True,5
